Observation station,Year,Month,Day,Snow depth [cm],Date,Average temperature [Â°C],cloud_code,Global radiation mean [W/m2]
Sotkamo Kuolaniemi,2023,3,13,54.0,2023-03-13,-7.0,8.0,"113,7"
Sotkamo Kuolaniemi,2023,3,14,55.0,2023-03-14,-1.8,8.0,"44,3"
Sotkamo Kuolaniemi,2023,3,15,56.0,2023-03-15,-2.7,8.0,"63,4"
Sotkamo Kuolaniemi,2023,3,16,59.0,2023-03-16,-7.0,7.0,"64,5"
Sotkamo Kuolaniemi,2023,3,17,60.0,2023-03-17,-11.7,0.0,"110,2"
Sotkamo Kuolaniemi,2023,3,18,59.0,2023-03-18,-1.9,7.0,26
Sotkamo Kuolaniemi,2023,3,19,64.0,2023-03-19,-0.6,7.0,"127,5"
Sotkamo Kuolaniemi,2023,3,20,62.0,2023-03-20,-0.3,8.0,
Sotkamo Kuolaniemi,2023,3,21,62.0,2023-03-21,-5.4,0.0,
Sotkamo Kuolaniemi,2023,3,22,62.0,2023-03-22,-4.1,1.0,
Sotkamo Kuolaniemi,2023,3,23,73.0,2023-03-23,-4.5,8.0,
Sotkamo Kuolaniemi,2023,3,24,74.0,2023-03-24,-5.4,8.0,
Sotkamo Kuolaniemi,2023,3,25,76.0,2023-03-25,-5.8,8.0,
Sotkamo Kuolaniemi,2023,3,26,75.0,2023-03-26,-11.8,0.0,
Sotkamo Kuolaniemi,2023,3,27,74.0,2023-03-27,-8.7,0.0,
Sotkamo Kuolaniemi,2023,3,28,74.0,2023-03-28,-6.8,1.0,"74,8"
Sotkamo Kuolaniemi,2023,3,29,80.0,2023-03-29,-5.5,8.0,"86,3"
Sotkamo Kuolaniemi,2023,3,30,78.0,2023-03-30,-8.2,7.0,159
Sotkamo Kuolaniemi,2023,3,31,77.0,2023-03-31,-3.6,0.0,"172,4"
Sotkamo Kuolaniemi,2023,4,1,75.0,2023-04-01,-2.8,0.0,"183,2"
Sotkamo Kuolaniemi,2023,4,2,75.0,2023-04-02,-4.1,5.0,"127,7"
Sotkamo Kuolaniemi,2023,4,3,74.0,2023-04-03,-6.2,0.0,"188,9"
Sotkamo Kuolaniemi,2023,4,4,73.0,2023-04-04,-8.3,0.0,195
Sotkamo Kuolaniemi,2023,4,5,73.0,2023-04-05,-4.4,0.0,"193,1"
Sotkamo Kuolaniemi,2023,4,6,73.0,2023-04-06,-1.9,0.0,"181,8"
Sotkamo Kuolaniemi,2023,4,7,71.0,2023-04-07,0.4,0.0,"199,8"
Sotkamo Kuolaniemi,2023,4,8,68.0,2023-04-08,1.8,0.0,"197,5"
Sotkamo Kuolaniemi,2023,4,9,67.0,2023-04-09,2.9,0.0,"204,1"
Sotkamo Kuolaniemi,2023,4,10,65.0,2023-04-10,1.6,0.0,"206,5"
Sotkamo Kuolaniemi,2023,4,11,62.0,2023-04-11,0.6,0.0,147
Sotkamo Kuolaniemi,2023,4,12,61.0,2023-04-12,2.3,0.0,"159,5"
Sotkamo Kuolaniemi,2023,4,13,58.0,2023-04-13,-2.4,0.0,225
Sotkamo Kuolaniemi,2023,4,14,58.0,2023-04-14,-2.0,0.0,"232,2"
Sotkamo Kuolaniemi,2023,4,15,57.0,2023-04-15,-1.6,0.0,"233,9"
Sotkamo Kuolaniemi,2023,4,16,57.0,2023-04-16,-0.2,0.0,"235,9"
Sotkamo Kuolaniemi,2023,4,17,56.0,2023-04-17,1.5,0.0,"230,3"
Sotkamo Kuolaniemi,2023,4,18,54.0,2023-04-18,3.9,3.0,"196,4"
Sotkamo Kuolaniemi,2023,4,19,51.0,2023-04-19,3.5,0.0,"136,3"
Sotkamo Kuolaniemi,2023,4,20,47.0,2023-04-20,6.9,0.0,210
Sotkamo Kuolaniemi,2023,4,21,38.0,2023-04-21,6.7,1.0,"230,2"
Sotkamo Kuolaniemi,2023,4,22,29.0,2023-04-22,3.2,0.0,"202,2"
Sotkamo Kuolaniemi,2023,4,23,25.0,2023-04-23,-0.5,7.0,220
Sotkamo Kuolaniemi,2023,4,24,35.0,2023-04-24,-0.4,8.0,"62,9"
Sotkamo Kuolaniemi,2023,4,25,30.0,2023-04-25,-0.2,8.0,"72,6"
Sotkamo Kuolaniemi,2023,4,26,30.0,2023-04-26,4.9,8.0,"204,9"
Sotkamo Kuolaniemi,2023,4,27,23.0,2023-04-27,6.8,0.0,"245,3"
Sotkamo Kuolaniemi,2023,4,28,11.0,2023-04-28,1.9,7.0,"52,4"
Sotkamo Kuolaniemi,2023,4,29,9.0,2023-04-29,2.2,8.0,"197,6"
Sotkamo Kuolaniemi,2023,4,30,4.0,2023-04-30,1.1,2.0,"69,8"
Sotkamo Kuolaniemi,2023,5,1,2.0,2023-05-01,2.3,8.0,"192,3"
Sotkamo Kuolaniemi,2023,5,2,-1.0,2023-05-02,1.1,4.0,"98,8"
Sotkamo Kuolaniemi,2023,5,3,2.0,2023-05-03,2.1,8.0,"226,1"
Sotkamo Kuolaniemi,2023,5,4,2.0,2023-05-04,-0.7,7.0,"125,9"
Sotkamo Kuolaniemi,2023,5,5,-1.0,2023-05-05,1.3,7.0,"201,7"
Sotkamo Kuolaniemi,2023,5,6,-1.0,2023-05-06,2.9,7.0,"195,5"
Sotkamo Kuolaniemi,2023,5,7,-1.0,2023-05-07,5.1,1.0,"269,1"
Sotkamo Kuolaniemi,2023,5,8,,2023-05-08,7.5,3.0,"248,5"
Sotkamo Kuolaniemi,2023,5,9,-1.0,2023-05-09,10.6,5.0,"249,9"
Sotkamo Kuolaniemi,2023,5,10,-1.0,2023-05-10,11.7,0.0,"183,8"
Sotkamo Kuolaniemi,2023,5,11,-1.0,2023-05-11,13.7,5.0,"289,8"
Sotkamo Kuolaniemi,2023,5,12,-1.0,2023-05-12,12.6,0.0,"277,2"
Sotkamo Kuolaniemi,2023,5,13,-1.0,2023-05-13,13.3,3.0,"276,7"
Sotkamo Kuolaniemi,2023,5,14,-1.0,2023-05-14,14.8,7.0,285
Sotkamo Kuolaniemi,2023,5,15,-1.0,2023-05-15,13.3,0.0,"188,1"
Sotkamo Kuolaniemi,2023,5,16,-1.0,2023-05-16,14.5,8.0,"204,9"
Sotkamo Kuolaniemi,2023,5,17,-1.0,2023-05-17,12.0,7.0,"76,3"
Sotkamo Kuolaniemi,2023,5,18,-1.0,2023-05-18,6.4,7.0,"128,7"
Sotkamo Kuolaniemi,2023,5,19,-1.0,2023-05-19,10.1,2.0,"272,5"
Sotkamo Kuolaniemi,2023,5,20,-1.0,2023-05-20,15.4,8.0,"291,6"
Sotkamo Kuolaniemi,2023,5,21,-1.0,2023-05-21,15.3,1.0,"278,1"
Sotkamo Kuolaniemi,2023,5,22,-1.0,2023-05-22,16.3,1.0,"229,6"
Sotkamo Kuolaniemi,2023,5,23,-1.0,2023-05-23,13.6,7.0,199
Sotkamo Kuolaniemi,2023,5,24,-1.0,2023-05-24,17.3,8.0,"280,9"
Sotkamo Kuolaniemi,2023,5,25,-1.0,2023-05-25,11.5,7.0,"178,2"
Sotkamo Kuolaniemi,2023,5,26,,2023-05-26,8.1,0.0,"228,4"
Sotkamo Kuolaniemi,2023,5,27,-1.0,2023-05-27,8.5,0.0,"337,9"
Sotkamo Kuolaniemi,2023,5,28,-1.0,2023-05-28,9.8,0.0,"134,5"
Sotkamo Kuolaniemi,2023,5,29,-1.0,2023-05-29,9.3,7.0,"226,9"
Sotkamo Kuolaniemi,2023,5,30,-1.0,2023-05-30,9.5,3.0,"241,8"
Sotkamo Kuolaniemi,2023,5,31,-1.0,2023-05-31,9.8,7.0,"122,6"
Sotkamo Kuolaniemi,2023,6,1,-1.0,2023-06-01,6.1,7.0,"259,7"
Sotkamo Kuolaniemi,2023,6,2,-1.0,2023-06-02,4.2,0.0,"144,9"
Sotkamo Kuolaniemi,2023,6,3,-1.0,2023-06-03,6.9,7.0,"145,7"
Sotkamo Kuolaniemi,2023,6,4,-1.0,2023-06-04,8.6,8.0,"153,9"
Sotkamo Kuolaniemi,2023,6,5,-1.0,2023-06-05,9.9,0.0,"242,2"
Sotkamo Kuolaniemi,2023,6,6,-1.0,2023-06-06,9.8,0.0,"303,9"
Sotkamo Kuolaniemi,2023,6,7,-1.0,2023-06-07,9.3,8.0,"188,5"
Sotkamo Kuolaniemi,2023,6,8,-1.0,2023-06-08,7.9,3.0,"115,3"
Sotkamo Kuolaniemi,2023,6,9,-1.0,2023-06-09,8.1,4.0,"213,2"
Sotkamo Kuolaniemi,2023,6,10,-1.0,2023-06-10,11.1,7.0,"337,2"
Sotkamo Kuolaniemi,2023,6,11,-1.0,2023-06-11,16.8,2.0,"294,2"
Sotkamo Kuolaniemi,2023,6,12,-1.0,2023-06-12,18.2,0.0,"270,1"
Sotkamo Kuolaniemi,2023,6,13,-1.0,2023-06-13,15.9,0.0,219
Sotkamo Kuolaniemi,2023,6,14,-1.0,2023-06-14,16.4,0.0,"335,5"
Sotkamo Kuolaniemi,2023,6,15,-1.0,2023-06-15,18.7,0.0,"327,9"
Sotkamo Kuolaniemi,2023,6,16,-1.0,2023-06-16,18.2,0.0,327
Sotkamo Kuolaniemi,2023,6,17,-1.0,2023-06-17,15.4,0.0,"333,8"
Sotkamo Kuolaniemi,2023,6,18,-1.0,2023-06-18,16.7,0.0,328
Sotkamo Kuolaniemi,2023,6,19,-1.0,2023-06-19,20.5,1.0,"274,8"
Sotkamo Kuolaniemi,2023,6,20,-1.0,2023-06-20,16.3,0.0,"239,4"
Sotkamo Kuolaniemi,2023,6,21,-1.0,2023-06-21,18.9,0.0,"234,2"
Sotkamo Kuolaniemi,2023,6,22,-1.0,2023-06-22,17.1,0.0,"210,1"
Sotkamo Kuolaniemi,2023,6,23,-1.0,2023-06-23,14.6,8.0,"32,4"
Sotkamo Kuolaniemi,2023,6,24,-1.0,2023-06-24,15.9,8.0,"104,4"
Sotkamo Kuolaniemi,2023,6,25,-1.0,2023-06-25,19.0,4.0,"297,8"
Sotkamo Kuolaniemi,2023,6,26,-1.0,2023-06-26,20.3,0.0,276
Sotkamo Kuolaniemi,2023,6,27,-1.0,2023-06-27,19.4,7.0,"242,7"
Sotkamo Kuolaniemi,2023,6,28,-1.0,2023-06-28,18.9,7.0,"269,4"
Sotkamo Kuolaniemi,2023,6,29,-1.0,2023-06-29,18.8,7.0,"230,5"
Sotkamo Kuolaniemi,2023,6,30,-1.0,2023-06-30,15.5,0.0,145
Sotkamo Kuolaniemi,2023,7,1,-1.0,2023-07-01,10.0,7.0,"47,3"
Sotkamo Kuolaniemi,2023,7,2,-1.0,2023-07-02,10.1,8.0,65
Sotkamo Kuolaniemi,2023,7,3,-1.0,2023-07-03,12.8,8.0,"99,2"
Sotkamo Kuolaniemi,2023,7,4,-1.0,2023-07-04,12.5,7.0,"96,8"
Sotkamo Kuolaniemi,2023,7,5,-1.0,2023-07-05,13.0,7.0,"135,2"
Sotkamo Kuolaniemi,2023,7,6,-1.0,2023-07-06,15.3,7.0,"163,4"
Sotkamo Kuolaniemi,2023,7,7,-1.0,2023-07-07,15.5,1.0,"118,5"
Sotkamo Kuolaniemi,2023,7,8,-1.0,2023-07-08,12.8,7.0,"48,4"
Sotkamo Kuolaniemi,2023,7,9,-1.0,2023-07-09,13.7,1.0,"248,8"
Sotkamo Kuolaniemi,2023,7,10,-1.0,2023-07-10,13.1,0.0,"325,7"
Sotkamo Kuolaniemi,2023,7,11,-1.0,2023-07-11,15.4,0.0,"320,9"
Sotkamo Kuolaniemi,2023,7,12,-1.0,2023-07-12,18.1,0.0,"286,8"
Sotkamo Kuolaniemi,2023,7,13,-1.0,2023-07-13,13.5,7.0,75
Sotkamo Kuolaniemi,2023,7,14,-1.0,2023-07-14,14.4,8.0,"127,9"
Sotkamo Kuolaniemi,2023,7,15,-1.0,2023-07-15,17.4,0.0,"235,3"
Sotkamo Kuolaniemi,2023,7,16,-1.0,2023-07-16,19.7,0.0,"279,9"
Sotkamo Kuolaniemi,2023,7,17,-1.0,2023-07-17,19.0,7.0,"205,1"
Sotkamo Kuolaniemi,2023,7,18,-1.0,2023-07-18,15.8,7.0,"209,4"
Sotkamo Kuolaniemi,2023,7,19,-1.0,2023-07-19,15.3,7.0,"221,8"
Sotkamo Kuolaniemi,2023,7,20,-1.0,2023-07-20,16.2,0.0,"226,4"
Sotkamo Kuolaniemi,2023,7,21,-1.0,2023-07-21,13.9,7.0,"58,9"
Sotkamo Kuolaniemi,2023,7,22,-1.0,2023-07-22,12.2,8.0,"66,3"
Sotkamo Kuolaniemi,2023,7,23,-1.0,2023-07-23,12.9,8.0,"52,2"
Sotkamo Kuolaniemi,2023,7,24,-1.0,2023-07-24,12.4,8.0,"71,9"
Sotkamo Kuolaniemi,2023,7,25,-1.0,2023-07-25,13.6,8.0,100
Sotkamo Kuolaniemi,2023,7,26,-1.0,2023-07-26,16.1,7.0,"201,9"
Sotkamo Kuolaniemi,2023,7,27,-1.0,2023-07-27,16.4,8.0,"180,4"
Sotkamo Kuolaniemi,2023,7,28,-1.0,2023-07-28,16.1,1.0,"106,8"
Sotkamo Kuolaniemi,2023,7,29,-1.0,2023-07-29,13.5,8.0,"38,6"
Sotkamo Kuolaniemi,2023,7,30,-1.0,2023-07-30,15.4,8.0,"154,8"
Sotkamo Kuolaniemi,2023,7,31,-1.0,2023-07-31,17.1,2.0,227
Sotkamo Kuolaniemi,2023,8,1,-1.0,2023-08-01,18.1,7.0,"220,2"
Sotkamo Kuolaniemi,2023,8,2,-1.0,2023-08-02,18.8,7.0,"155,6"
Sotkamo Kuolaniemi,2023,8,3,-1.0,2023-08-03,18.1,7.0,106
Sotkamo Kuolaniemi,2023,8,4,-1.0,2023-08-04,17.8,7.0,"136,2"
Sotkamo Kuolaniemi,2023,8,5,-1.0,2023-08-05,16.4,7.0,"121,8"
Sotkamo Kuolaniemi,2023,8,6,-1.0,2023-08-06,18.3,3.0,"228,9"
Sotkamo Kuolaniemi,2023,8,7,-1.0,2023-08-07,22.0,7.0,"170,7"
Sotkamo Kuolaniemi,2023,8,8,-1.0,2023-08-08,22.5,0.0,197
Sotkamo Kuolaniemi,2023,8,9,-1.0,2023-08-09,16.3,7.0,"103,2"
Sotkamo Kuolaniemi,2023,8,10,-1.0,2023-08-10,16.8,7.0,"172,5"
Sotkamo Kuolaniemi,2023,8,11,-1.0,2023-08-11,16.4,0.0,"142,8"
Sotkamo Kuolaniemi,2023,8,12,-1.0,2023-08-12,15.9,7.0,189
Sotkamo Kuolaniemi,2023,8,13,-1.0,2023-08-13,16.8,0.0,"241,2"
Sotkamo Kuolaniemi,2023,8,14,-1.0,2023-08-14,16.9,8.0,"121,8"
Sotkamo Kuolaniemi,2023,8,15,-1.0,2023-08-15,17.3,0.0,"185,3"
Sotkamo Kuolaniemi,2023,8,16,-1.0,2023-08-16,16.5,0.0,"50,6"
Sotkamo Kuolaniemi,2023,8,17,-1.0,2023-08-17,15.1,3.0,"107,1"
Sotkamo Kuolaniemi,2023,8,18,-1.0,2023-08-18,12.4,7.0,"234,8"
Sotkamo Kuolaniemi,2023,8,19,-1.0,2023-08-19,13.0,0.0,"221,2"
Sotkamo Kuolaniemi,2023,8,20,-1.0,2023-08-20,14.2,1.0,"218,7"
Sotkamo Kuolaniemi,2023,8,21,-1.0,2023-08-21,14.4,0.0,"196,6"
Sotkamo Kuolaniemi,2023,8,22,-1.0,2023-08-22,14.8,0.0,"183,4"
Sotkamo Kuolaniemi,2023,8,23,-1.0,2023-08-23,12.1,7.0,"86,3"
Sotkamo Kuolaniemi,2023,8,24,-1.0,2023-08-24,12.5,4.0,"119,5"
Sotkamo Kuolaniemi,2023,8,25,-1.0,2023-08-25,12.1,1.0,"174,9"
Sotkamo Kuolaniemi,2023,8,26,-1.0,2023-08-26,12.4,3.0,"176,7"
Sotkamo Kuolaniemi,2023,8,27,-1.0,2023-08-27,13.2,0.0,"193,7"
Sotkamo Kuolaniemi,2023,8,28,-1.0,2023-08-28,13.1,7.0,"134,4"
Sotkamo Kuolaniemi,2023,8,29,-1.0,2023-08-29,13.0,7.0,"76,1"
Sotkamo Kuolaniemi,2023,8,30,-1.0,2023-08-30,14.9,0.0,"129,7"
Sotkamo Kuolaniemi,2023,8,31,-1.0,2023-08-31,16.0,8.0,20
Sotkamo Kuolaniemi,2023,9,1,-1.0,2023-09-01,16.6,7.0,"71,6"
Sotkamo Kuolaniemi,2023,9,2,-1.0,2023-09-02,15.0,8.0,"35,3"
Sotkamo Kuolaniemi,2023,9,3,-1.0,2023-09-03,13.7,7.0,"101,2"
Sotkamo Kuolaniemi,2023,9,4,-1.0,2023-09-04,13.7,0.0,"83,7"
Sotkamo Kuolaniemi,2023,9,5,-1.0,2023-09-05,12.1,7.0,66
Sotkamo Kuolaniemi,2023,9,6,-1.0,2023-09-06,10.6,0.0,"164,5"
Sotkamo Kuolaniemi,2023,9,7,-1.0,2023-09-07,11.8,0.0,"137,9"
Sotkamo Kuolaniemi,2023,9,8,-1.0,2023-09-08,13.0,7.0,106
Sotkamo Kuolaniemi,2023,9,9,-1.0,2023-09-09,16.1,0.0,"152,4"
Sotkamo Kuolaniemi,2023,9,10,-1.0,2023-09-10,14.4,0.0,"56,2"
Sotkamo Kuolaniemi,2023,9,11,-1.0,2023-09-11,15.5,4.0,"53,4"
Sotkamo Kuolaniemi,2023,9,12,-1.0,2023-09-12,17.6,7.0,"85,7"
Sotkamo Kuolaniemi,2023,9,13,-1.0,2023-09-13,13.2,7.0,"71,3"
Sotkamo Kuolaniemi,2023,9,14,-1.0,2023-09-14,9.3,4.0,"86,7"
Sotkamo Kuolaniemi,2023,9,15,-1.0,2023-09-15,6.9,0.0,"122,9"
Sotkamo Kuolaniemi,2023,9,16,-1.0,2023-09-16,9.6,6.0,"31,7"
Sotkamo Kuolaniemi,2023,9,17,-1.0,2023-09-17,9.8,8.0,"24,5"
Sotkamo Kuolaniemi,2023,9,18,-1.0,2023-09-18,8.1,7.0,"139,9"
Sotkamo Kuolaniemi,2023,9,19,-1.0,2023-09-19,10.1,0.0,"79,3"
Sotkamo Kuolaniemi,2023,9,20,-1.0,2023-09-20,8.7,8.0,"28,7"
Sotkamo Kuolaniemi,2023,9,21,-1.0,2023-09-21,8.3,5.0,"19,4"
Sotkamo Kuolaniemi,2023,9,22,-1.0,2023-09-22,16.3,5.0,"98,9"
Sotkamo Kuolaniemi,2023,9,23,-1.0,2023-09-23,14.6,1.0,"18,3"
Sotkamo Kuolaniemi,2023,9,24,-1.0,2023-09-24,11.5,7.0,"48,7"
Sotkamo Kuolaniemi,2023,9,25,-1.0,2023-09-25,11.3,7.0,"73,1"
Sotkamo Kuolaniemi,2023,9,26,-1.0,2023-09-26,12.9,7.0,"25,3"
Sotkamo Kuolaniemi,2023,9,27,-1.0,2023-09-27,11.9,5.0,"28,1"
Sotkamo Kuolaniemi,2023,9,28,-1.0,2023-09-28,11.8,8.0,"60,3"
Sotkamo Kuolaniemi,2023,9,29,-1.0,2023-09-29,12.1,7.0,"14,6"
Sotkamo Kuolaniemi,2023,9,30,-1.0,2023-09-30,12.1,7.0,"20,9"
Sotkamo Kuolaniemi,2023,10,1,-1.0,2023-10-01,9.3,7.0,"30,8"
Sotkamo Kuolaniemi,2023,10,2,-1.0,2023-10-02,7.6,8.0,"46,1"
Sotkamo Kuolaniemi,2023,10,3,-1.0,2023-10-03,8.0,7.0,"30,2"
Sotkamo Kuolaniemi,2023,10,4,-1.0,2023-10-04,7.5,7.0,"36,2"
Sotkamo Kuolaniemi,2023,10,5,-1.0,2023-10-05,4.0,7.0,"76,5"
Sotkamo Kuolaniemi,2023,10,6,-1.0,2023-10-06,2.9,0.0,"73,3"
Sotkamo Kuolaniemi,2023,10,7,-1.0,2023-10-07,3.3,4.0,"23,5"
Sotkamo Kuolaniemi,2023,10,8,-1.0,2023-10-08,2.6,7.0,"54,4"
Sotkamo Kuolaniemi,2023,10,9,-1.0,2023-10-09,-0.4,7.0,"47,9"
Sotkamo Kuolaniemi,2023,10,10,-1.0,2023-10-10,0.3,8.0,36
Sotkamo Kuolaniemi,2023,10,11,-1.0,2023-10-11,5.2,7.0,"7,1"
Sotkamo Kuolaniemi,2023,10,12,-1.0,2023-10-12,2.1,2.0,"14,7"
Sotkamo Kuolaniemi,2023,10,13,-1.0,2023-10-13,1.6,8.0,"25,1"
Sotkamo Kuolaniemi,2023,10,14,-1.0,2023-10-14,4.6,7.0,"8,6"
Sotkamo Kuolaniemi,2023,10,15,-1.0,2023-10-15,2.9,7.0,"18,2"
Sotkamo Kuolaniemi,2023,10,16,-1.0,2023-10-16,2.3,7.0,"25,6"
Sotkamo Kuolaniemi,2023,10,17,-1.0,2023-10-17,0.9,8.0,"28,1"
Sotkamo Kuolaniemi,2023,10,18,-1.0,2023-10-18,-0.5,8.0,"13,7"
Sotkamo Kuolaniemi,2023,10,19,-1.0,2023-10-19,-0.8,7.0,"50,4"
Sotkamo Kuolaniemi,2023,10,20,-1.0,2023-10-20,-3.6,0.0,"56,6"
Sotkamo Kuolaniemi,2023,10,21,-1.0,2023-10-21,-2.3,1.0,"55,7"
Sotkamo Kuolaniemi,2023,10,22,-1.0,2023-10-22,-4.5,0.0,"35,8"
Sotkamo Kuolaniemi,2023,10,23,-1.0,2023-10-23,-3.8,8.0,"17,4"
Sotkamo Kuolaniemi,2023,10,24,-1.0,2023-10-24,-5.8,0.0,"46,8"
Sotkamo Kuolaniemi,2023,10,25,-1.0,2023-10-25,-3.6,3.0,"32,2"
Sotkamo Kuolaniemi,2023,10,26,-1.0,2023-10-26,-3.8,4.0,"17,3"
Sotkamo Kuolaniemi,2023,10,27,-1.0,2023-10-27,-3.1,8.0,"6,7"
Sotkamo Kuolaniemi,2023,10,28,-1.0,2023-10-28,-3.9,8.0,"16,9"
Sotkamo Kuolaniemi,2023,10,29,2.0,2023-10-29,-5.2,8.0,"32,2"
Sotkamo Kuolaniemi,2023,10,30,-1.0,2023-10-30,-3.7,8.0,"9,5"
Sotkamo Kuolaniemi,2023,10,31,2.0,2023-10-31,-5.8,7.0,"15,8"
Sotkamo Kuolaniemi,2023,11,1,2.0,2023-11-01,-4.9,7.0,"7,3"
Sotkamo Kuolaniemi,2023,11,2,11.0,2023-11-02,-2.4,7.0,"12,5"
Sotkamo Kuolaniemi,2023,11,3,10.0,2023-11-03,-5.4,7.0,"19,3"
Sotkamo Kuolaniemi,2023,11,4,16.0,2023-11-04,-1.2,8.0,"3,4"
Sotkamo Kuolaniemi,2023,11,5,15.0,2023-11-05,1.1,8.0,"7,3"
Sotkamo Kuolaniemi,2023,11,6,11.0,2023-11-06,1.4,7.0,7
Sotkamo Kuolaniemi,2023,11,7,8.0,2023-11-07,1.2,8.0,"8,2"
Sotkamo Kuolaniemi,2023,11,8,7.0,2023-11-08,-0.5,8.0,"8,6"
Sotkamo Kuolaniemi,2023,11,9,9.0,2023-11-09,-1.8,7.0,"7,9"
Sotkamo Kuolaniemi,2023,11,10,8.0,2023-11-10,-3.0,8.0,"10,1"
Sotkamo Kuolaniemi,2023,11,11,8.0,2023-11-11,-7.5,7.0,"16,9"
Sotkamo Kuolaniemi,2023,11,12,8.0,2023-11-12,-3.4,8.0,7
Sotkamo Kuolaniemi,2023,11,13,7.0,2023-11-13,-2.9,7.0,"3,7"
Sotkamo Kuolaniemi,2023,11,14,7.0,2023-11-14,-5.3,8.0,"6,6"
Sotkamo Kuolaniemi,2023,11,15,7.0,2023-11-15,-5.1,8.0,"8,4"
Sotkamo Kuolaniemi,2023,11,16,8.0,2023-11-16,-7.8,8.0,"11,2"
Sotkamo Kuolaniemi,2023,11,17,8.0,2023-11-17,-7.6,0.0,"5,1"
Sotkamo Kuolaniemi,2023,11,18,8.0,2023-11-18,-4.6,8.0,"3,8"
Sotkamo Kuolaniemi,2023,11,19,8.0,2023-11-19,-5.2,8.0,"3,5"
Sotkamo Kuolaniemi,2023,11,20,8.0,2023-11-20,-5.1,8.0,"6,1"
Sotkamo Kuolaniemi,2023,11,21,8.0,2023-11-21,-7.6,8.0,6
Sotkamo Kuolaniemi,2023,11,22,10.0,2023-11-22,-10.2,9.0,"6,2"
Sotkamo Kuolaniemi,2023,11,23,19.0,2023-11-23,-4.4,8.0,"3,2"
Sotkamo Kuolaniemi,2023,11,24,18.0,2023-11-24,-10.7,8.0,"5,6"
Sotkamo Kuolaniemi,2023,11,25,18.0,2023-11-25,-12.3,7.0,"4,4"
Sotkamo Kuolaniemi,2023,11,26,18.0,2023-11-26,-21.2,1.0,"5,6"
Sotkamo Kuolaniemi,2023,11,27,18.0,2023-11-27,-17.6,8.0,"4,3"
Sotkamo Kuolaniemi,2023,11,28,19.0,2023-11-28,-4.0,8.0,"1,5"
Sotkamo Kuolaniemi,2023,11,29,23.0,2023-11-29,-4.7,8.0,"4,2"
Sotkamo Kuolaniemi,2023,11,30,23.0,2023-11-30,-7.6,8.0,"4,7"
Sotkamo Kuolaniemi,2023,12,1,22.0,2023-12-01,-8.0,7.0,"3,9"
Sotkamo Kuolaniemi,2023,12,2,26.0,2023-12-02,-8.7,8.0,"4,8"
Sotkamo Kuolaniemi,2023,12,3,27.0,2023-12-03,-10.4,8.0,"3,3"
Sotkamo Kuolaniemi,2023,12,4,28.0,2023-12-04,-13.2,8.0,"4,3"
Sotkamo Kuolaniemi,2023,12,5,28.0,2023-12-05,-13.6,8.0,"3,4"
Sotkamo Kuolaniemi,2023,12,6,30.0,2023-12-06,-17.2,8.0,"3,1"
Sotkamo Kuolaniemi,2023,12,7,29.0,2023-12-07,-13.7,7.0,"4,2"
Sotkamo Kuolaniemi,2023,12,8,29.0,2023-12-08,-11.8,8.0,"2,5"
Sotkamo Kuolaniemi,2023,12,9,28.0,2023-12-09,-14.7,0.0,"2,2"
Sotkamo Kuolaniemi,2023,12,10,31.0,2023-12-10,-13.5,8.0,"2,4"
Sotkamo Kuolaniemi,2023,12,11,34.0,2023-12-11,-13.1,7.0,"1,9"
Sotkamo Kuolaniemi,2023,12,12,32.0,2023-12-12,-14.4,8.0,"3,7"
Sotkamo Kuolaniemi,2023,12,13,33.0,2023-12-13,-12.2,7.0,"2,8"
Sotkamo Kuolaniemi,2023,12,14,33.0,2023-12-14,-9.2,8.0,"2,1"
Sotkamo Kuolaniemi,2023,12,15,32.0,2023-12-15,-9.2,8.0,2
Sotkamo Kuolaniemi,2023,12,16,31.0,2023-12-16,-6.2,8.0,2
Sotkamo Kuolaniemi,2023,12,17,37.0,2023-12-17,-0.6,8.0,"1,6"
Sotkamo Kuolaniemi,2023,12,18,36.0,2023-12-18,-1.2,0.0,"2,9"
Sotkamo Kuolaniemi,2023,12,19,35.0,2023-12-19,-0.7,1.0,"0,8"
Sotkamo Kuolaniemi,2023,12,20,44.0,2023-12-20,-5.0,8.0,"2,1"
Sotkamo Kuolaniemi,2023,12,21,41.0,2023-12-21,-8.4,8.0,"1,6"
Sotkamo Kuolaniemi,2023,12,22,40.0,2023-12-22,-5.2,8.0,"0,7"
Sotkamo Kuolaniemi,2023,12,23,40.0,2023-12-23,-2.4,8.0,"1,1"
Sotkamo Kuolaniemi,2023,12,24,42.0,2023-12-24,-1.9,8.0,2
Sotkamo Kuolaniemi,2023,12,25,44.0,2023-12-25,-2.9,7.0,"1,6"
Sotkamo Kuolaniemi,2023,12,26,46.0,2023-12-26,-5.2,8.0,"1,8"
Sotkamo Kuolaniemi,2023,12,27,45.0,2023-12-27,-6.8,8.0,"2,4"
Sotkamo Kuolaniemi,2023,12,28,44.0,2023-12-28,-7.2,8.0,"1,7"
Sotkamo Kuolaniemi,2023,12,29,44.0,2023-12-29,-10.0,8.0,"3,2"
Sotkamo Kuolaniemi,2023,12,30,43.0,2023-12-30,-12.6,2.0,"1,8"
Sotkamo Kuolaniemi,2023,12,31,43.0,2023-12-31,-12.9,0.0,"2,1"
